customer_id,industry,company_size,country,acquisition_channel,cac,plan_tier,mrr_value,tenure_days,churned,avg_logins,total_logins,last_login_date,active_months,usage_trend_pct,total_invoices,failed_invoices,failure_rate,total_tickets,unresolved_tickets,avg_csat
845,Healthcare,Small,United States,Organic,67.1,Pro,187.63,395,0,8.416666666666666,101,2026-07-01,12,0.15789473684210528,12,0,0.0,1.0,0.0,4.0
846,Manufacturing,Mid-Market,United States,Referral,84.94,Basic,52.22,487,0,1.4666666666666666,22,2026-07-01,15,-1.0,15,2,0.13333333333333333,3.0,0.0,3.3333333333333335
847,Retail,Mid-Market,India,Referral,78.09,Pro,244.21,607,0,10.473684210526315,199,2026-07-01,19,0.03225806451612891,19,0,0.0,5.0,0.0,3.8
848,Hospitality,Mid-Market,United States,Partner,325.4,Basic,61.89,699,0,5.909090909090909,130,2026-07-01,22,-0.3529411764705883,22,1,0.045454545454545456,3.0,0.0,4.0
849,Real Estate,Mid-Market,United Kingdom,Referral,139.71,Basic,57.34,548,0,7.764705882352941,132,2026-07-01,17,0.14285714285714285,17,1,0.058823529411764705,1.0,0.0,3.0
850,Fintech,Small,United States,Organic,60.35,Basic,42.9,487,0,1.1333333333333333,17,2026-07-01,15,-0.42857142857142866,15,1,0.06666666666666667,4.0,1.0,4.333333333333333
851,Edtech,Small,India,Organic,49.98,Pro,217.89,426,0,19.76923076923077,257,2026-07-01,13,-0.03636363636363624,13,0,0.0,2.0,2.0,
852,Manufacturing,Enterprise,United States,Referral,113.16,Basic,57.36,153,1,2.4,12,2026-01-01,5,-0.5,5,0,0.0,2.0,0.0,1.0
853,Hospitality,Small,India,Organic,60.66,Basic,43.72,424,1,7.285714285714286,102,2026-03-01,14,-0.5714285714285714,14,2,0.14285714285714285,3.0,0.0,2.3333333333333335
854,Hospitality,Small,Australia,Organic,76.51,Basic,42.28,273,1,4.333333333333333,39,2026-02-01,9,-0.9130434782608695,9,1,0.1111111111111111,4.0,0.0,2.5
855,Real Estate,Small,India,Partner,393.98,Pro,227.9,273,0,6.5,52,2026-07-01,8,0.29411764705882343,8,0,0.0,1.0,0.0,4.0
856,Manufacturing,Small,Australia,Referral,131.75,Basic,44.28,364,0,4.818181818181818,53,2026-07-01,11,-0.07692307692307686,11,0,0.0,0.0,0.0,
857,Healthcare,Mid-Market,United States,Organic,56.53,Pro,257.98,548,0,4.117647058823529,70,2026-07-01,17,-0.5294117647058824,17,2,0.11764705882352941,1.0,0.0,3.0
858,Legal,Small,India,Organic,27.06,Pro,240.5,123,1,10.75,43,2025-08-01,4,-0.4390243902439024,4,0,0.0,2.0,1.0,2.0
859,Media,Mid-Market,India,Organic,41.01,Basic,51.86,576,0,4.777777777777778,86,2026-07-01,18,1.2500000000000002,18,0,0.0,2.0,0.0,4.0
860,Logistics,Mid-Market,India,Referral,73.11,Pro,183.11,304,1,17.5,175,2026-07-01,10,-0.4915254237288136,10,1,0.1,1.0,0.0,4.0
861,Healthcare,Mid-Market,United States,Organic,48.66,Pro,204.24,211,0,22.0,132,2026-07-01,6,-0.16666666666666666,6,0,0.0,0.0,0.0,
862,Fintech,Enterprise,United Kingdom,Outbound Sales,1124.87,Pro,212.93,304,1,15.8,158,2026-05-01,10,-0.2857142857142857,10,1,0.1,3.0,1.0,2.5
863,Legal,Small,United States,Partner,279.25,Pro,223.89,364,0,15.727272727272727,173,2026-07-01,11,0.0930232558139534,11,0,0.0,0.0,0.0,
864,Legal,Mid-Market,Germany,Paid Search,500.73,Basic,54.77,455,1,5.533333333333333,83,2026-03-01,15,-0.7777777777777778,15,1,0.06666666666666667,2.0,0.0,2.0
865,Logistics,Small,United Kingdom,Partner,239.49,Enterprise,1040.57,426,1,35.642857142857146,499,2026-04-01,14,-0.6434108527131782,14,0,0.0,5.0,0.0,2.6
866,Real Estate,Small,India,Outbound Sales,519.15,Pro,212.06,61,1,4.5,9,2026-05-01,2,,2,0,0.0,1.0,0.0,2.0
867,Hospitality,Small,United Kingdom,Referral,117.14,Basic,51.28,151,1,0.8,4,2026-02-01,5,-1.0,5,0,0.0,2.0,0.0,1.0
868,Real Estate,Small,United Kingdom,Referral,132.51,Pro,208.99,395,0,9.333333333333334,112,2026-07-01,12,0.2592592592592593,12,0,0.0,1.0,0.0,5.0
869,Healthcare,Small,United States,Paid Search,595.15,Enterprise,949.33,456,0,9.714285714285714,136,2026-07-01,14,-0.3888888888888889,14,0,0.0,2.0,0.0,3.0
870,Healthcare,Mid-Market,United States,Organic,59.55,Basic,45.79,395,1,1.8461538461538463,24,2026-04-01,13,0.6666666666666667,13,1,0.07692307692307693,3.0,1.0,3.5
871,Fintech,Small,United States,Partner,186.89,Pro,229.44,242,0,12.571428571428571,88,2026-07-01,7,-0.31111111111111106,7,0,0.0,0.0,0.0,
872,Healthcare,Small,United States,Organic,35.54,Pro,234.96,487,0,16.733333333333334,251,2026-07-01,15,-0.23529411764705882,15,1,0.06666666666666667,3.0,0.0,3.3333333333333335
873,Manufacturing,Mid-Market,Australia,Paid Search,386.44,Pro,199.9,303,0,11.0,99,2026-07-01,9,-0.28947368421052627,9,1,0.1111111111111111,0.0,0.0,
874,Healthcare,Small,United Kingdom,Paid Search,497.61,Pro,218.24,211,0,14.0,84,2026-07-01,6,-0.13333333333333333,6,1,0.16666666666666666,1.0,1.0,
875,Logistics,Mid-Market,India,Organic,62.37,Basic,42.88,31,1,0.0,0,2025-08-01,1,,1,1,1.0,0.0,0.0,
876,Fintech,Mid-Market,Canada,Paid Search,380.79,Pro,238.86,607,0,16.42105263157895,312,2026-07-01,19,0.019230769230769367,19,2,0.10526315789473684,3.0,0.0,4.666666666666667
877,Legal,Small,Germany,Outbound Sales,1083.8,Pro,226.94,364,0,20.90909090909091,230,2026-07-01,11,-0.062499999999999944,11,0,0.0,2.0,0.0,4.0
878,Healthcare,Small,United Kingdom,Referral,107.21,Pro,225.05,364,0,24.09090909090909,265,2026-07-01,11,-0.01408450704225362,11,1,0.09090909090909091,1.0,0.0,5.0
879,Fintech,Mid-Market,United States,Organic,47.45,Enterprise,945.6,273,0,28.5,228,2026-07-01,8,0.023809523809523853,8,0,0.0,1.0,0.0,5.0
880,Real Estate,Small,United States,Partner,435.49,Pro,200.68,517,0,2.1875,35,2026-07-01,16,0.0,16,1,0.0625,2.0,0.0,3.5
881,Manufacturing,Mid-Market,United Kingdom,Paid Search,353.23,Basic,45.85,576,0,2.0,36,2026-07-01,18,0.8571428571428569,18,1,0.05555555555555555,2.0,0.0,3.5
882,Hospitality,Mid-Market,United Kingdom,Organic,78.68,Basic,55.66,30,1,0.0,0,2025-11-01,1,,1,0,0.0,1.0,0.0,2.0
883,Real Estate,Small,United Kingdom,Paid Search,490.66,Enterprise,1160.6,395,0,29.75,357,2026-07-01,12,0.0963855421686746,12,0,0.0,2.0,0.0,4.0
884,Hospitality,Enterprise,Australia,Organic,57.6,Basic,47.77,91,1,4.333333333333333,13,2025-06-01,3,,3,0,0.0,2.0,0.0,1.0
885,Healthcare,Small,India,Organic,62.46,Basic,46.82,395,0,1.25,15,2026-07-01,12,-0.5,12,0,0.0,2.0,2.0,
886,Media,Enterprise,United States,Paid Search,367.91,Basic,52.16,607,0,4.421052631578948,84,2026-07-01,19,-0.65,19,0,0.0,1.0,0.0,3.0
887,Legal,Enterprise,United States,Paid Search,143.74,Pro,181.79,517,0,2.9375,47,2026-07-01,16,1.0,16,1,0.0625,5.0,0.0,4.2
888,Media,Enterprise,India,Organic,61.78,Enterprise,932.17,456,0,11.357142857142858,159,2026-07-01,14,0.08333333333333333,14,0,0.0,2.0,1.0,4.0
889,Fintech,Small,United States,Referral,73.4,Basic,48.18,184,1,7.833333333333333,47,2025-08-01,6,-0.48387096774193555,6,0,0.0,2.0,0.0,2.5
890,Healthcare,Mid-Market,United States,Partner,430.94,Pro,239.78,334,0,6.1,61,2026-07-01,10,0.41176470588235287,10,0,0.0,3.0,1.0,4.0
891,Real Estate,Small,India,Organic,51.05,Pro,232.46,245,1,9.75,78,2025-12-01,8,-0.6829268292682926,8,2,0.25,0.0,0.0,
892,Fintech,Enterprise,Canada,Paid Search,635.76,Pro,234.26,304,1,7.6,76,2026-04-01,10,-0.7714285714285715,10,0,0.0,3.0,0.0,2.6666666666666665
893,Fintech,Small,United States,Organic,32.39,Pro,235.16,517,0,18.9375,303,2026-07-01,16,0.12068965517241392,16,0,0.0,3.0,1.0,3.5
894,Legal,Small,Germany,Referral,107.74,Pro,256.33,242,0,22.428571428571427,157,2026-07-01,7,-0.125,7,1,0.14285714285714285,1.0,0.0,3.0
895,Healthcare,Small,United States,Referral,116.4,Basic,43.79,607,0,6.0,114,2026-07-01,19,0.1363636363636365,19,1,0.05263157894736842,4.0,1.0,3.6666666666666665
896,Logistics,Mid-Market,United States,Paid Search,533.3,Basic,54.12,456,0,7.714285714285714,108,2026-07-01,14,0.588235294117647,14,0,0.0,3.0,1.0,4.0
897,Fintech,Mid-Market,United States,Organic,48.67,Basic,60.58,242,1,3.25,26,2026-04-01,8,-0.7058823529411764,8,2,0.25,2.0,0.0,3.5
898,Edtech,Small,India,Referral,106.39,Basic,62.46,61,1,5.0,10,2025-05-01,2,,2,0,0.0,1.0,0.0,4.0
899,Legal,Enterprise,Germany,Organic,47.34,Pro,230.4,121,1,5.75,23,2026-03-01,4,-0.25000000000000006,4,0,0.0,1.0,1.0,
900,Healthcare,Small,Canada,Partner,412.82,Pro,219.88,487,0,19.2,288,2026-07-01,15,0.23076923076923078,15,0,0.0,2.0,0.0,3.0
901,Edtech,Small,Canada,Partner,321.63,Enterprise,1073.11,153,1,15.8,79,2025-10-01,5,-0.5757575757575757,5,0,0.0,1.0,0.0,2.0
902,Fintech,Mid-Market,India,Organic,42.97,Pro,196.65,304,1,5.5,55,2025-07-01,10,-0.611111111111111,10,0,0.0,2.0,0.0,1.0
903,Hospitality,Small,Germany,Organic,36.7,Pro,177.57,365,1,6.333333333333333,76,2026-12-01,12,-0.3636363636363636,12,1,0.08333333333333333,2.0,1.0,5.0
904,Legal,Small,United States,Referral,96.3,Pro,254.05,638,0,11.05,221,2026-07-01,20,-0.11764705882352945,20,0,0.0,9.0,1.0,3.875
905,Hospitality,Small,United States,Partner,298.81,Pro,171.51,487,0,16.866666666666667,253,2026-07-01,15,0.23913043478260865,15,1,0.06666666666666667,0.0,0.0,
906,Fintech,Small,Canada,Organic,61.45,Pro,214.13,607,0,19.157894736842106,364,2026-07-01,19,0.016666666666666607,19,1,0.05263157894736842,4.0,0.0,3.75
907,Hospitality,Mid-Market,United States,Organic,45.19,Basic,47.38,426,1,4.428571428571429,62,2026-04-01,14,-0.625,14,1,0.07142857142857142,3.0,0.0,2.6666666666666665
908,Retail,Small,United States,Outbound Sales,964.94,Basic,63.7,120,1,5.25,21,2025-04-01,4,-0.1333333333333334,4,0,0.0,1.0,1.0,
909,Retail,Mid-Market,India,Organic,47.46,Basic,53.62,303,0,3.0,27,2026-07-01,9,0.0,9,2,0.2222222222222222,4.0,1.0,4.0
910,Edtech,Enterprise,India,Partner,316.53,Pro,212.23,699,0,19.954545454545453,439,2026-07-01,22,0.1886792452830188,22,1,0.045454545454545456,6.0,0.0,3.6666666666666665
911,Hospitality,Small,Germany,Partner,252.06,Basic,58.18,151,1,5.4,27,2026-05-01,5,-0.6923076923076924,5,0,0.0,1.0,0.0,5.0
912,Real Estate,Small,United States,Paid Search,349.77,Pro,179.46,275,1,5.0,45,2025-12-01,9,-0.5789473684210527,9,1,0.1111111111111111,2.0,1.0,3.0
913,Logistics,Mid-Market,United States,Paid Search,612.66,Basic,56.66,212,1,4.857142857142857,34,2026-02-01,7,-0.25,7,2,0.2857142857142857,0.0,0.0,
914,Edtech,Small,United States,Paid Search,451.84,Basic,59.31,122,1,4.75,19,2025-11-01,4,-0.07692307692307686,4,2,0.5,2.0,1.0,4.0
915,Logistics,Small,India,Organic,48.32,Basic,49.94,30,1,0.0,0,2025-04-01,1,,1,0,0.0,0.0,0.0,
916,Healthcare,Small,United States,Outbound Sales,992.72,Basic,41.86,515,1,5.294117647058823,90,2026-06-01,17,-0.5882352941176471,17,1,0.058823529411764705,2.0,0.0,4.0
917,Fintech,Small,United States,Outbound Sales,1195.83,Basic,47.56,123,1,0.75,3,2026-01-01,4,0.0,4,1,0.25,0.0,0.0,
918,Media,Enterprise,United States,Organic,42.93,Basic,53.17,243,1,2.875,23,2026-02-01,8,-0.7272727272727273,8,0,0.0,1.0,0.0,5.0
919,Real Estate,Mid-Market,Australia,Referral,82.52,Basic,47.51,242,0,2.4285714285714284,17,2026-07-01,7,0.16666666666666674,7,0,0.0,1.0,0.0,4.0
920,Manufacturing,Mid-Market,United States,Referral,86.76,Basic,46.04,517,0,8.5625,137,2026-07-01,16,0.1111111111111111,16,0,0.0,3.0,0.0,3.6666666666666665
921,Manufacturing,Mid-Market,United States,Organic,40.23,Basic,46.6,30,1,2.0,2,2025-04-01,1,,1,0,0.0,0.0,0.0,
922,Manufacturing,Mid-Market,United Kingdom,Paid Search,334.69,Pro,243.62,274,1,10.777777777777779,97,2026-03-01,9,-0.39999999999999997,9,1,0.1111111111111111,2.0,0.0,1.0
923,Media,Mid-Market,India,Partner,275.4,Pro,186.87,150,1,9.6,48,2025-06-01,5,-0.5952380952380951,5,0,0.0,3.0,1.0,3.5
924,Manufacturing,Small,United Kingdom,Paid Search,540.12,Pro,237.1,699,0,19.90909090909091,438,2026-07-01,22,0.0,22,0,0.0,5.0,1.0,4.0
925,Manufacturing,Enterprise,United States,Paid Search,389.68,Pro,213.56,426,0,12.0,156,2026-07-01,13,-0.2051282051282051,13,0,0.0,2.0,1.0,4.0
926,Real Estate,Small,India,Organic,46.7,Basic,43.3,30,1,4.0,4,2024-09-01,1,,1,0,0.0,1.0,0.0,2.0
927,Logistics,Small,United States,Outbound Sales,1049.11,Basic,63.46,211,0,2.1666666666666665,13,2026-07-01,6,-0.37499999999999994,6,0,0.0,0.0,0.0,
928,Edtech,Small,India,Paid Search,359.2,Pro,211.4,273,0,12.75,102,2026-07-01,8,-0.07317073170731708,8,0,0.0,1.0,0.0,3.0
929,Healthcare,Small,Australia,Paid Search,599.17,Pro,195.06,576,0,9.166666666666666,165,2026-07-01,18,0.3928571428571428,18,1,0.05555555555555555,4.0,1.0,4.333333333333333
930,Logistics,Enterprise,United Kingdom,Referral,100.42,Pro,239.52,183,0,4.8,24,2026-07-01,5,-0.1764705882352941,5,0,0.0,0.0,0.0,
931,Hospitality,Enterprise,United States,Paid Search,533.69,Pro,202.01,30,1,0.0,0,2024-11-01,1,,1,1,1.0,0.0,0.0,
932,Edtech,Small,United States,Outbound Sales,712.64,Basic,53.28,487,0,8.266666666666667,124,2026-07-01,15,-0.1785714285714286,15,2,0.13333333333333333,3.0,1.0,4.5
933,Manufacturing,Mid-Market,United States,Outbound Sales,1240.5,Basic,45.17,487,0,4.066666666666666,61,2026-07-01,15,-0.5625,15,1,0.06666666666666667,3.0,0.0,4.333333333333333
934,Edtech,Small,India,Partner,329.85,Basic,53.27,-31,0,5.9375,95,2028-09-01,16,-0.2272727272727272,16,0,0.0,5.0,2.0,3.3333333333333335
935,Real Estate,Mid-Market,Australia,Referral,143.54,Pro,204.84,334,0,12.9,129,2026-07-01,10,-0.20000000000000007,10,0,0.0,0.0,0.0,
936,Real Estate,Mid-Market,United States,Paid Search,519.92,Basic,46.5,153,1,2.6,13,2025-08-01,5,-0.4,5,2,0.4,2.0,0.0,4.0
937,Real Estate,Mid-Market,United Kingdom,Paid Search,322.26,Pro,217.85,31,1,3.0,3,2025-08-01,1,,1,0,0.0,1.0,0.0,1.0
938,Healthcare,Mid-Market,United States,Organic,56.1,Basic,63.42,92,1,5.0,15,2025-08-01,3,,3,0,0.0,2.0,1.0,2.0
939,Legal,Enterprise,United States,Outbound Sales,701.06,Pro,195.96,31,1,4.0,4,2025-05-01,1,,1,0,0.0,0.0,0.0,
940,Edtech,Small,United Kingdom,Organic,17.64,Basic,53.34,456,0,7.714285714285714,108,2026-07-01,14,-0.045454545454545414,14,0,0.0,2.0,0.0,4.0
941,Hospitality,Mid-Market,United States,Organic,59.41,Pro,238.86,181,1,5.5,33,2025-06-01,6,-0.625,6,1,0.16666666666666666,2.0,0.0,1.0
942,Retail,Mid-Market,United States,Referral,84.38,Basic,50.95,183,1,4.0,24,2025-11-01,6,-0.5,6,0,0.0,4.0,1.0,3.0
943,Logistics,Mid-Market,United Kingdom,Outbound Sales,481.4,Basic,53.25,30,1,0.0,0,2025-09-01,1,,1,0,0.0,1.0,0.0,2.0
944,Hospitality,Small,Australia,Organic,60.8,Pro,184.79,-28,0,16.4,328,2027-10-01,20,-0.1833333333333334,20,0,0.0,7.0,1.0,4.166666666666667
945,Logistics,Small,India,Paid Search,581.02,Basic,49.66,303,0,3.2222222222222223,29,2026-07-01,9,0.0,9,1,0.1111111111111111,0.0,0.0,
946,Healthcare,Mid-Market,United States,Partner,293.46,Basic,58.25,0,1,4.0,32,2027-03-01,8,-0.5263157894736842,8,0,0.0,2.0,0.0,3.5
947,Fintech,Mid-Market,India,Organic,53.93,Enterprise,827.82,576,0,32.22222222222222,580,2026-07-01,18,-0.059405940594059306,18,0,0.0,3.0,0.0,4.0
948,Manufacturing,Small,United States,Organic,72.98,Enterprise,1153.57,576,0,50.388888888888886,907,2026-07-01,18,-0.10126582278481004,18,0,0.0,4.0,0.0,3.75
949,Manufacturing,Mid-Market,Germany,Referral,137.66,Basic,42.05,61,1,1.5,3,2025-07-01,2,,2,0,0.0,2.0,0.0,2.0
950,Media,Small,India,Organic,48.95,Basic,47.17,28,1,4.0,4,2026-02-01,1,,1,0,0.0,0.0,0.0,
951,Hospitality,Mid-Market,United States,Paid Search,729.56,Basic,56.98,364,0,5.454545454545454,60,2026-07-01,11,0.3333333333333333,11,0,0.0,1.0,0.0,4.0
952,Manufacturing,Enterprise,United States,Referral,157.58,Basic,54.2,576,0,4.333333333333333,78,2026-07-01,18,1.8333333333333335,18,0,0.0,7.0,1.0,4.5
953,Healthcare,Mid-Market,Australia,Partner,204.41,Pro,189.74,273,1,5.444444444444445,49,2026-05-01,9,-0.8888888888888888,9,1,0.1111111111111111,2.0,0.0,3.5
954,Legal,Small,India,Paid Search,492.7,Basic,55.83,426,0,9.538461538461538,124,2026-07-01,13,0.4482758620689656,13,2,0.15384615384615385,2.0,2.0,
955,Legal,Small,India,Organic,43.48,Basic,43.78,517,0,2.375,38,2026-07-01,16,0.7999999999999999,16,0,0.0,2.0,1.0,3.0
956,Hospitality,Small,United Kingdom,Paid Search,507.02,Pro,248.49,334,1,10.181818181818182,112,2026-12-01,11,-0.4166666666666667,11,0,0.0,2.0,1.0,4.0
957,Fintech,Small,United States,Outbound Sales,901.04,Basic,44.31,426,1,3.642857142857143,51,2026-07-01,14,0.33333333333333326,14,0,0.0,5.0,0.0,3.0
958,Media,Small,United States,Paid Search,542.24,Pro,222.47,364,0,6.818181818181818,75,2026-07-01,11,-0.5,11,0,0.0,0.0,0.0,
959,Manufacturing,Small,United States,Referral,116.82,Pro,176.03,120,1,1.5,6,2026-04-01,4,-0.4,4,0,0.0,1.0,0.0,2.0
960,Fintech,Small,India,Referral,171.14,Basic,42.67,183,0,5.2,26,2026-07-01,5,-0.26315789473684204,5,0,0.0,1.0,1.0,
961,Hospitality,Small,India,Organic,41.06,Enterprise,839.17,487,0,46.53333333333333,698,2026-07-01,15,0.04964539007092204,15,0,0.0,3.0,1.0,3.0
962,Legal,Small,United States,Referral,101.7,Basic,54.18,31,1,2.0,2,2025-10-01,1,,1,0,0.0,1.0,0.0,1.0
963,Retail,Small,United States,Partner,388.32,Enterprise,1083.58,212,1,11.428571428571429,80,2025-05-01,7,-0.6599999999999999,7,1,0.14285714285714285,3.0,0.0,3.6666666666666665
964,Fintech,Mid-Market,United States,Paid Search,426.08,Pro,195.13,335,1,16.181818181818183,178,2026-03-01,11,-0.7343749999999999,11,0,0.0,3.0,0.0,2.0
965,Real Estate,Small,United States,Paid Search,418.91,Pro,245.84,184,1,10.5,63,2025-12-01,6,-0.6595744680851063,6,1,0.16666666666666666,1.0,0.0,5.0
966,Fintech,Mid-Market,Canada,Outbound Sales,716.39,Basic,58.46,334,0,4.3,43,2026-07-01,10,5.5,10,0,0.0,1.0,0.0,4.0
967,Legal,Small,United Kingdom,Organic,40.89,Basic,49.72,335,1,6.090909090909091,67,2026-05-01,11,-0.8260869565217391,11,0,0.0,2.0,0.0,3.0
968,Manufacturing,Enterprise,United States,Paid Search,691.7,Enterprise,908.76,334,0,6.0,60,2026-07-01,10,0.9166666666666667,10,0,0.0,2.0,0.0,3.0
969,Fintech,Small,India,Outbound Sales,1108.55,Basic,51.9,92,1,4.666666666666667,14,2025-01-01,3,,3,0,0.0,2.0,0.0,1.0
970,Hospitality,Small,Germany,Referral,186.13,Pro,255.27,456,1,4.0,60,2026-06-01,15,0.0,15,0,0.0,1.0,0.0,4.0
971,Hospitality,Small,United States,Outbound Sales,1208.26,Basic,62.85,121,1,1.25,5,2025-03-01,4,-0.6,4,0,0.0,1.0,1.0,
972,Legal,Small,Australia,Referral,71.01,Pro,227.14,395,0,11.75,141,2026-07-01,12,0.12903225806451601,12,0,0.0,1.0,0.0,3.0
973,Legal,Enterprise,United Kingdom,Paid Search,487.0,Basic,51.54,153,1,4.4,22,2025-11-01,5,-0.47368421052631576,5,2,0.4,0.0,0.0,
974,Hospitality,Small,United States,Paid Search,544.54,Enterprise,1128.06,426,0,37.92307692307692,493,2026-07-01,13,-0.01724137931034477,13,0,0.0,4.0,0.0,4.5
975,Real Estate,Mid-Market,United Kingdom,Referral,92.57,Pro,221.53,242,0,20.428571428571427,143,2026-07-01,7,-0.07812499999999989,7,0,0.0,0.0,0.0,
976,Manufacturing,Small,United States,Referral,102.72,Pro,252.31,61,1,1.5,3,2025-06-01,2,,2,0,0.0,1.0,0.0,2.0
977,Healthcare,Mid-Market,India,Organic,46.37,Pro,174.97,153,1,5.2,26,2025-08-01,5,0.2666666666666666,5,1,0.2,1.0,0.0,2.0
978,Hospitality,Small,India,Organic,45.48,Basic,41.67,487,0,1.6,24,2026-07-01,15,-0.7142857142857144,15,1,0.06666666666666667,3.0,1.0,3.5
979,Retail,Enterprise,Germany,Partner,305.98,Basic,48.79,61,1,1.0,2,2025-06-01,2,,2,0,0.0,2.0,1.0,1.0
980,Logistics,Enterprise,Germany,Organic,39.26,Basic,43.48,244,1,4.375,35,2025-11-01,8,-0.5,8,1,0.125,3.0,0.0,3.0
981,Retail,Small,Australia,Referral,136.76,Basic,62.47,364,0,3.727272727272727,41,2026-07-01,11,-0.27777777777777785,11,0,0.0,3.0,1.0,4.0
982,Real Estate,Enterprise,United Kingdom,Partner,286.94,Pro,206.51,334,1,4.545454545454546,50,2026-02-01,11,-0.24999999999999994,11,0,0.0,6.0,2.0,3.0
983,Legal,Small,Germany,Referral,115.15,Pro,255.97,515,1,13.0,221,2026-06-01,17,-0.6530612244897959,17,0,0.0,2.0,0.0,4.0
984,Fintech,Mid-Market,Canada,Referral,101.25,Basic,54.2,214,1,6.0,42,2025-09-01,7,-0.68,7,0,0.0,1.0,0.0,1.0
985,Retail,Small,United States,Partner,379.11,Basic,60.45,152,0,10.25,41,2026-07-01,4,0.12903225806451601,4,0,0.0,0.0,0.0,
986,Edtech,Mid-Market,United States,Paid Search,428.98,Pro,212.67,211,0,9.666666666666666,58,2026-07-01,6,0.0,6,0,0.0,2.0,0.0,5.0
987,Real Estate,Small,India,Paid Search,355.43,Basic,58.58,395,1,5.6923076923076925,74,2026-04-01,13,-0.062499999999999944,13,0,0.0,3.0,0.0,2.0
988,Media,Small,India,Organic,59.37,Basic,55.94,153,1,1.4,7,2025-07-01,5,-0.42857142857142866,5,0,0.0,2.0,0.0,2.0
989,Media,Small,United States,Referral,170.53,Basic,43.89,122,1,2.25,9,2025-07-01,4,-0.5555555555555556,4,1,0.25,3.0,0.0,2.0
990,Media,Small,India,Paid Search,562.5,Basic,47.31,181,1,6.166666666666667,37,2026-02-01,6,-0.3181818181818182,6,1,0.16666666666666666,1.0,1.0,
991,Hospitality,Small,United Kingdom,Organic,51.93,Basic,55.31,395,0,8.833333333333334,106,2026-07-01,12,-0.3142857142857142,12,1,0.08333333333333333,3.0,0.0,3.6666666666666665
992,Retail,Mid-Market,Australia,Referral,118.73,Basic,47.65,-30,0,8.071428571428571,113,2027-06-01,14,1.2857142857142854,14,1,0.07142857142857142,4.0,0.0,3.5
993,Legal,Enterprise,Germany,Paid Search,184.8,Basic,54.11,334,0,7.9,79,2026-07-01,10,-0.3043478260869566,10,0,0.0,2.0,0.0,3.5
994,Legal,Small,United States,Partner,261.38,Basic,58.78,395,0,8.666666666666666,104,2026-07-01,12,0.3636363636363637,12,1,0.08333333333333333,3.0,0.0,5.0
995,Real Estate,Mid-Market,India,Paid Search,421.9,Pro,219.11,516,1,15.529411764705882,264,2026-04-01,17,-0.5294117647058824,17,0,0.0,1.0,0.0,2.0
996,Manufacturing,Small,United States,Outbound Sales,971.73,Basic,41.97,92,1,3.3333333333333335,10,2026-05-01,3,,3,0,0.0,2.0,0.0,1.0
997,Real Estate,Small,India,Partner,228.65,Pro,174.87,548,0,20.705882352941178,352,2026-07-01,17,0.20689655172413796,17,1,0.058823529411764705,3.0,0.0,3.6666666666666665
998,Legal,Small,Germany,Paid Search,382.06,Pro,240.12,548,0,13.588235294117647,231,2026-07-01,17,-0.26666666666666666,17,0,0.0,1.0,0.0,4.0
999,Logistics,Enterprise,United States,Outbound Sales,600.93,Pro,232.58,28,1,1.0,1,2025-02-01,1,,1,0,0.0,0.0,0.0,
1000,Real Estate,Small,United Kingdom,Outbound Sales,886.23,Basic,51.81,153,1,4.2,21,2025-09-01,5,-0.5555555555555556,5,0,0.0,2.0,0.0,2.0
1001,Edtech,Mid-Market,United Kingdom,Organic,48.78,Basic,47.01,638,0,5.15,103,2026-07-01,20,-0.05882352941176481,20,1,0.05,6.0,1.0,4.4
1002,Legal,Small,United States,Partner,216.9,Basic,47.01,335,1,1.2727272727272727,14,2026-03-01,11,-0.33333333333333337,11,0,0.0,2.0,0.0,2.5
1003,Edtech,Small,Australia,Paid Search,257.84,Pro,246.32,334,0,20.5,205,2026-07-01,10,-0.015384615384615493,10,0,0.0,1.0,0.0,5.0
1004,Logistics,Mid-Market,Australia,Paid Search,746.74,Pro,225.46,273,0,9.5,76,2026-07-01,8,0.07142857142857136,8,0,0.0,1.0,0.0,4.0
1005,Real Estate,Enterprise,Canada,Paid Search,254.06,Enterprise,1115.73,211,0,20.833333333333332,125,2026-07-01,6,0.1186440677966101,6,0,0.0,0.0,0.0,
1006,Real Estate,Small,India,Organic,45.36,Basic,52.02,334,1,4.2727272727272725,47,2026-09-01,11,-0.46153846153846145,11,0,0.0,7.0,1.0,3.3333333333333335
1007,Legal,Small,Canada,Organic,40.08,Pro,200.87,517,0,4.4375,71,2026-07-01,16,0.07142857142857136,16,1,0.0625,4.0,0.0,4.5
1008,Logistics,Small,India,Organic,51.87,Pro,205.63,123,1,9.25,37,2025-08-01,4,-0.47222222222222227,4,0,0.0,1.0,0.0,2.0
1009,Hospitality,Mid-Market,United States,Outbound Sales,864.07,Pro,219.64,638,0,22.35,447,2026-07-01,20,0.01562500000000011,20,0,0.0,6.0,0.0,3.6666666666666665
1010,Media,Enterprise,United States,Partner,332.25,Basic,54.67,242,0,4.285714285714286,30,2026-07-01,7,1.714285714285714,7,0,0.0,3.0,0.0,4.0
1011,Fintech,Small,United States,Outbound Sales,827.9,Basic,52.83,243,1,6.0,48,2026-08-01,8,-0.45454545454545453,8,1,0.125,1.0,0.0,1.0
